id,age,gender,study_hours,attendance,internet_access,sleep_hours,Score,course_1,course_2,course_3,course_4,course_5,course_6,sleep_quality_1,sleep_quality_2,study_method_1,study_method_2,study_method_3,study_method_4,facility_rating_1,facility_rating_2,exam_difficulty_1,exam_difficulty_2
246,17,1,1.24,90.3,1,7.7,67.1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
247,23,1,3.9,52.7,1,7.1,68.4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
248,20,1,4.01,92.3,0,6.0,83.4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
249,23,0,3.04,65.2,0,4.6,53.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
250,17,1,4.32,58.5,1,9.2,71.4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
251,18,1,7.4,99.0,1,5.2,86.2,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
252,20,1,3.51,81.3,0,7.8,55.4,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
253,18,1,1.1,57.4,0,5.8,19.8,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
254,19,1,5.32,71.8,1,5.4,75.7,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
255,22,1,0.25,78.6,1,6.7,31.9,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
256,18,2,7.52,82.7,0,8.4,90.7,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
257,22,2,7.52,52.6,1,5.4,81.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
258,17,1,0.74,77.0,1,4.6,27.6,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
259,18,1,4.41,90.8,1,6.9,70.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
260,21,0,6.38,88.2,1,7.3,92.1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
261,23,2,3.72,57.7,1,7.9,64.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
262,18,2,3.83,98.2,1,6.7,80.7,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
263,19,2,7.76,40.8,1,6.3,69.8,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
264,24,1,1.84,86.7,0,4.9,74.9,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
265,24,0,4.21,59.0,1,5.8,50.5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
266,21,0,0.92,96.5,1,5.5,67.6,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
267,20,0,2.42,91.7,1,4.8,53.2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
268,19,2,6.81,92.9,1,9.7,85.2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
269,21,1,5.73,55.1,1,5.1,70.2,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
270,21,0,4.9,87.8,1,7.4,65.9,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False
271,19,1,0.91,60.0,1,6.4,47.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
272,17,1,6.81,66.8,1,7.3,82.8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
273,18,1,2.38,94.3,1,7.5,67.7,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
274,24,2,4.28,83.2,0,7.1,65.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
275,20,0,1.87,78.4,1,6.0,54.3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
276,20,2,4.17,47.7,1,6.0,49.9,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
277,20,2,4.5,72.3,1,5.0,62.2,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
278,23,0,2.72,47.4,1,6.5,66.1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
279,17,2,4.05,44.5,1,6.2,60.2,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
280,17,1,3.25,96.8,1,9.9,80.1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
281,19,2,5.58,75.5,1,4.6,76.3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
282,20,1,4.35,40.6,1,7.5,62.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
283,22,0,7.02,68.1,0,9.9,93.8,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
284,20,2,0.4,57.2,1,9.6,42.3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
285,20,2,0.21,49.2,0,8.2,56.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
286,24,1,1.51,89.1,0,6.4,52.6,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
287,18,2,0.95,49.2,1,8.4,43.2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
288,21,1,4.21,50.0,1,9.6,60.5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
289,21,2,1.6,54.0,1,7.3,41.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
290,20,0,0.13,82.7,1,6.1,22.1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
291,23,1,2.26,51.4,1,4.1,28.3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
292,19,2,4.07,59.3,1,7.0,52.4,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
293,24,2,5.71,94.1,1,4.6,84.3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
294,19,1,3.51,73.9,1,5.9,60.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
295,21,1,7.7,50.4,1,7.7,55.2,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
296,21,1,1.6,91.6,1,5.7,59.7,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
297,23,0,4.11,70.7,1,5.3,69.1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
298,20,0,2.03,90.1,0,7.5,57.0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
299,19,2,6.45,44.7,1,4.4,67.9,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
300,17,2,1.5,49.7,1,9.6,38.3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
301,19,1,7.69,45.5,1,9.9,67.2,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
302,23,0,5.73,68.9,0,9.9,72.9,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
303,17,2,4.45,63.2,1,4.1,74.2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
304,24,2,4.26,65.0,1,4.1,84.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
305,21,1,2.9,62.0,1,4.6,64.7,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
306,18,1,0.17,65.4,1,9.5,49.1,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
307,19,1,7.32,62.9,0,9.2,85.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
308,21,0,6.36,49.6,1,4.1,50.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
309,19,0,1.08,74.1,1,4.4,59.1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
310,17,0,0.98,92.2,1,5.8,51.3,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
311,22,1,2.46,99.4,1,5.7,53.6,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
312,22,0,6.11,47.0,1,4.1,50.3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
313,17,1,4.03,64.7,1,4.5,45.7,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
314,19,0,5.23,54.5,1,8.1,66.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
315,18,1,0.08,74.0,1,7.5,36.6,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
316,22,2,7.39,61.6,1,6.1,83.3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
317,22,0,1.33,92.7,1,5.5,55.9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
318,22,1,2.55,96.1,1,6.8,70.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
319,24,2,7.58,59.5,0,7.8,78.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
320,23,2,5.86,61.4,1,5.8,70.8,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
321,19,1,4.09,72.1,1,4.8,59.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
322,17,1,6.9,78.1,1,9.5,70.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
323,21,1,0.49,85.1,1,4.7,46.2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
324,24,0,0.61,46.0,1,9.0,31.4,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
325,24,0,1.24,43.1,1,7.4,34.8,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
326,18,0,2.12,80.7,1,6.8,57.7,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
327,18,0,5.67,68.7,1,5.5,53.6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
328,17,0,4.26,80.4,1,8.2,72.2,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
329,18,1,3.41,58.1,1,6.9,47.4,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
330,21,1,6.26,50.3,1,4.6,72.4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
331,21,2,2.54,46.7,1,8.9,48.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
332,19,2,0.68,87.2,1,8.1,50.6,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True
333,19,2,3.17,64.2,1,8.6,66.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
334,23,2,6.13,45.0,1,5.4,60.4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
335,20,0,3.79,54.8,1,5.9,58.2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
336,23,2,7.82,91.7,0,6.0,87.2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
337,24,2,6.85,68.9,1,5.0,65.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
338,19,2,6.33,91.2,0,9.3,84.8,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
339,18,1,6.19,96.7,1,6.2,79.1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
340,24,1,4.65,44.0,1,5.8,57.3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
341,22,0,7.21,96.6,1,6.9,88.2,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
342,19,0,4.72,62.3,1,9.7,66.7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
343,21,2,2.98,81.9,0,6.2,67.6,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False
344,21,1,1.57,64.2,1,9.6,53.3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
345,24,2,6.5,76.9,1,9.6,86.3,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
346,19,2,2.97,80.2,1,5.9,57.2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
347,24,2,6.33,48.0,1,7.6,74.5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
348,24,1,7.86,65.9,1,7.9,100.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
349,18,1,3.19,52.4,1,5.7,55.9,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
350,18,1,2.73,47.2,1,9.9,49.7,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
351,21,2,1.36,75.5,1,7.6,53.3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
352,17,2,3.8,80.8,1,8.3,69.6,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
353,19,0,5.23,55.5,1,8.1,66.8,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
354,20,1,2.5,40.6,0,5.3,37.8,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
355,24,0,3.89,98.2,1,7.6,80.2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
356,24,2,4.3,68.5,1,9.2,77.2,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True
357,18,0,2.2,79.1,0,8.6,42.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
358,24,1,0.19,44.5,0,6.7,38.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
359,17,0,1.72,77.2,1,7.3,43.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
360,22,0,6.43,85.8,1,7.8,100.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
361,23,0,2.22,42.8,1,6.2,39.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
362,24,2,0.11,71.4,1,6.0,28.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
363,18,1,3.4,48.5,1,6.7,68.4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
364,24,0,5.46,48.8,1,9.9,67.0,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
